,u,i,ts,label,idx
7727,4692,13309,315001.143,0.0,7728
7728,8437,12469,315013.457,0.0,7729
7729,6437,10090,315030.633,0.0,7730
7730,1637,15815,315056.303,0.0,7731
7731,3602,10831,315092.057,0.0,7732
7732,8124,16222,315109.883,0.0,7733
7733,1113,17513,315147.497,0.0,7734
7734,3025,16359,315149.577,0.0,7735
7735,1075,11951,315162.917,0.0,7736
7736,3422,13869,315166.203,0.0,7737
7737,6437,12287,315231.9,0.0,7738
7738,8180,17929,315247.84,0.0,7739
7739,8124,16221,315255.197,0.0,7740
7740,5236,17987,315270.953,0.0,7741
7741,1016,17984,315274.173,0.0,7742
7742,7066,12287,315276.34,0.0,7743
7743,932,13922,315331.12,0.0,7744
7744,7459,14163,315347.447,0.0,7745
7745,1820,14520,315353.917,0.0,7746
7746,8704,11066,315392.273,0.0,7747
7747,1113,14163,315402.92,0.0,7748
7748,932,12454,315410.767,0.0,7749
7749,8437,12464,315410.87,0.0,7750
7750,1945,15012,315434.433,0.0,7751
7751,7753,11475,315437.413,0.0,7752
7752,5629,11760,315437.493,0.0,7753
7753,3422,12400,315473.683,0.0,7754
7754,2130,13266,315546.853,0.0,7755
7755,8503,11585,315553.65,0.0,7756
7756,8669,10366,315577.997,0.0,7757
7757,1143,16648,315651.5,0.0,7758
7758,8473,14163,315663.127,0.0,7759
7759,6706,12208,315748.673,0.0,7760
7760,8202,16258,315761.897,0.0,7761
7761,943,13301,315770.737,0.0,7762
7762,1113,14534,315774.503,0.0,7763
7763,1113,14535,315789.99,0.0,7764
7764,1143,16093,315793.197,0.0,7765
7765,1820,13955,315819.11,0.0,7766
7766,5493,14854,315839.19,0.0,7767
7767,2216,11470,315853.793,0.0,7768
7768,8793,13263,315855.52,0.0,7769
7769,8531,16720,315866.063,0.0,7770
7770,1055,13480,315873.36,0.0,7771
7771,9475,11894,315888.43,0.0,7772
7772,4027,11681,315932.827,0.0,7773
7773,4578,10496,315953.343,0.0,7774
7774,8183,11876,315975.11,0.0,7775
7775,8793,12662,316021.483,0.0,7776
7776,8437,12465,316037.073,0.0,7777
7777,6726,14845,316066.297,0.0,7778
7778,366,15393,316101.873,0.0,7779
7779,1098,15583,316104.14,0.0,7780
7780,7882,10621,316116.26,0.0,7781
7781,8783,17582,316192.53,0.0,7782
7782,3734,12185,316195.993,0.0,7783
7783,9735,15815,316212.953,0.0,7784
7784,4027,11075,316226.263,0.0,7785
7785,9735,14926,316248.627,0.0,7786
7786,3384,11894,316292.49,0.0,7787
7787,6706,10975,316304.023,0.0,7788
7788,9028,14638,316322.367,0.0,7789
7789,6494,13265,316323.61,0.0,7790
7790,5302,15815,316360.627,0.0,7791
7791,8665,12316,316441.313,0.0,7792
7792,8503,13228,316580.743,0.0,7793
7793,2397,14332,316603.363,0.0,7794
7794,7993,12018,316616.637,0.0,7795
7795,8022,15815,316621.96,0.0,7796
7796,3104,11052,316657.67,0.0,7797
7797,6706,16570,316660.087,0.0,7798
7798,5569,13046,316661.907,0.0,7799
7799,8006,10560,316671.51,0.0,7800
7800,8793,12488,316691.997,0.0,7801
7801,195,10622,316731.14,0.0,7802
7802,8793,13137,316743.793,0.0,7803
7803,2216,11468,316765.963,0.0,7804
7804,8202,15705,316771.627,0.0,7805
7805,4680,10090,316784.43,0.0,7806
7806,9873,11750,316806.62,0.0,7807
7807,6377,12014,316832.437,0.0,7808
7808,8124,10937,316851.053,0.0,7809
7809,3887,12732,316881.533,0.0,7810
7810,943,13389,316900.763,0.0,7811
7811,4366,15740,316926.57,0.0,7812
7812,8766,12242,316938.267,0.0,7813
7813,8766,14022,316975.287,0.0,7814
7814,6013,15740,317048.133,0.0,7815
7815,7966,10003,317089.323,0.0,7816
7816,8799,15583,317092.687,0.0,7817
7817,9491,15326,317124.873,0.0,7818
7818,5562,16243,317209.953,0.0,7819
7819,2474,15674,317225.523,0.0,7820
7820,5629,15642,317234.893,0.0,7821
7821,8704,10560,317238.983,0.0,7822
7822,3454,10634,317245.513,0.0,7823
7823,3454,17757,317254.073,0.0,7824
7824,2907,14414,317258.417,0.0,7825
7825,943,11029,317307.167,0.0,7826
7826,3880,15774,317340.787,0.0,7827
7827,6209,16331,317362.477,0.0,7828
7828,8871,11397,317370.9,0.0,7829
7829,8202,11168,317379.297,0.0,7830
7830,3195,15279,317382.837,0.0,7831
7831,8128,11081,317393.187,0.0,7832
7832,7384,14756,317402.003,0.0,7833
7833,8124,11247,317422.063,0.0,7834
7834,3880,12043,317438.38,0.0,7835
7835,8128,11700,317463.22,0.0,7836
7836,3454,16966,317578.97,0.0,7837
7837,5629,15559,317634.747,0.0,7838
7838,2645,15408,317662.907,0.0,7839
7839,3880,11148,317670.887,0.0,7840
7840,6798,10622,317671.84,0.0,7841
7841,3460,11264,317686.117,0.0,7842
7842,8704,11576,317705.243,0.0,7843
7843,3185,14646,317716.213,0.0,7844
7844,612,15850,317716.357,0.0,7845
7845,6798,11418,317720.7,0.0,7846
7846,7054,14547,317735.04,0.0,7847
7847,2909,11052,317759.92,0.0,7848
7848,8799,12957,317778.197,0.0,7849
7849,8169,16377,317788.25,0.0,7850
7850,7054,16425,317801.287,0.0,7851
7851,5118,12018,317824.177,0.0,7852
7852,8128,11768,317871.933,0.0,7853
7853,195,10923,317911.303,0.0,7854
7854,8860,15984,317935.21,0.0,7855
7855,5951,14252,317943.49,0.0,7856
7856,5629,14090,317956.893,0.0,7857
7857,8771,16032,317958.927,0.0,7858
7858,5205,14740,317971.123,0.0,7859
7859,2719,15461,317992.147,0.0,7860
7860,5569,15816,318002.667,0.0,7861
7861,8771,16030,318020.72,0.0,7862
7862,9966,14149,318032.297,0.0,7863
7863,5116,14825,318037.22,0.0,7864
7864,4269,12542,318054.323,0.0,7865
7865,9966,15537,318072.087,0.0,7866
7866,8799,10986,318089.35,0.0,7867
7867,2857,13128,318109.213,0.0,7868
7868,6013,15740,318134.173,0.0,7869
7869,7051,14522,318153.31,0.0,7870
7870,9037,12521,318171.94,0.0,7871
7871,3880,17023,318177.18,0.0,7872
7872,7054,14547,318179.86,0.0,7873
7873,3880,11342,318204.767,0.0,7874
7874,5282,14536,318212.167,0.0,7875
7875,9276,15822,318226.397,0.0,7876
7876,8128,11767,318226.887,0.0,7877
7877,2504,16557,318232.493,0.0,7878
7878,1804,10560,318289.867,0.0,7879
7879,7051,14531,318313.093,0.0,7880
7880,3355,14331,318339.433,0.0,7881
7881,8348,14994,318339.653,0.0,7882
7882,7054,15871,318386.287,0.0,7883
7883,195,14163,318395.22,0.0,7884
7884,2970,15787,318401.417,0.0,7885
7885,5951,14252,318402.457,0.0,7886
7886,3460,11313,318406.663,0.0,7887
7887,3961,17031,318413.087,0.0,7888
7888,2765,11183,318461.83,0.0,7889
7889,8348,12442,318487.853,0.0,7890
7890,3880,12447,318495.01,0.0,7891
7891,3413,11418,318540.373,0.0,7892
7892,9371,16080,318673.603,0.0,7893
7893,8847,15139,318749.22,0.0,7894
7894,8461,13309,318774.393,0.0,7895
7895,4635,11518,318817.463,0.0,7896
7896,9371,11113,318822.763,0.0,7897
7897,8214,12897,318849.463,0.0,7898
7898,7051,14523,318930.263,0.0,7899
7899,7051,14525,318954.07,0.0,7900
7900,9839,12433,319062.617,0.0,7901
7901,4243,17931,319087.8,0.0,7902
7902,5395,11894,319119.11,0.0,7903
7903,7054,14556,319169.647,0.0,7904
7904,163,17083,319170.157,0.0,7905
7905,7369,10950,319205.803,0.0,7906
7906,2719,11081,319207.407,0.0,7907
7907,2907,15675,319229.47,0.0,7908
7908,6663,16385,319256.397,0.0,7909
7909,1606,13112,319289.67,0.0,7910
7910,8101,17083,319332.327,0.0,7911
7911,8795,14751,319342.847,0.0,7912
7912,2719,17290,319357.033,0.0,7913
7913,5963,14150,319487.917,0.0,7914
7914,5963,12304,319556.93,0.0,7915
7915,8572,15279,319586.647,0.0,7916
7916,6341,14405,319622.797,0.0,7917
7917,7449,17035,319660.933,0.0,7918
7918,392,10923,319681.297,0.0,7919
7919,7115,11894,319724.08,0.0,7920
7920,474,13448,319735.503,0.0,7921
7921,9401,11515,319740.517,0.0,7922
7922,9056,17083,319798.373,0.0,7923
7923,8437,13728,319861.833,0.0,7924
7924,9469,12761,319901.87,0.0,7925
7925,2730,13309,319942.163,0.0,7926
7926,6895,11684,319966.33,0.0,7927
7927,8437,11664,319968.847,0.0,7928
7928,2983,10494,320005.997,0.0,7929
7929,6895,15675,320020.86,0.0,7930
7930,9839,15180,320038.733,0.0,7931
7931,2392,17159,320051.783,0.0,7932
7932,7052,17937,320056.38,0.0,7933
7933,8241,14026,320083.007,0.0,7934
7934,8200,13640,320137.607,0.0,7935
7935,9255,14123,320151.707,0.0,7936
7936,9037,12319,320186.613,0.0,7937
7937,2679,12759,320192.45,0.0,7938
7938,2689,15470,320272.483,0.0,7939
7939,9255,14125,320299.087,0.0,7940
7940,8223,10190,320314.887,0.0,7941
7941,8461,14344,320393.733,0.0,7942
7942,306,17720,320396.493,0.0,7943
7943,5309,12242,320496.307,0.0,7944
7944,8437,11679,320518.003,0.0,7945
7945,2689,12542,320530.317,0.0,7946
7946,5309,11313,320532.927,0.0,7947
7947,2689,10560,320591.347,0.0,7948
7948,8925,11350,320601.673,0.0,7949
7949,5309,13273,320637.313,0.0,7950
7950,6567,10387,320649.907,0.0,7951
7951,6341,13955,320662.837,0.0,7952
7952,8437,17831,320693.463,0.0,7953
7953,5421,17645,320697.527,0.0,7954
7954,9401,11079,320712.537,0.0,7955
7955,6142,12730,320713.663,0.0,7956
7956,5309,13142,320732.163,0.0,7957
7957,702,17280,320761.737,0.0,7958
7958,5320,11207,320833.693,0.0,7959
7959,5309,12350,320850.347,0.0,7960
7960,9401,15673,320879.287,0.0,7961
7961,8437,10071,320964.603,0.0,7962
7962,5779,14526,320966.203,0.0,7963
7963,6341,10622,320983.463,0.0,7964
7964,5557,12078,320994.473,0.0,7965
7965,5779,14535,320997.21,0.0,7966
7966,5423,10729,321030.113,0.0,7967
7967,1172,16382,321079.92,0.0,7968
7968,4607,10667,321139.13,0.0,7969
7969,5643,14163,321153.35,0.0,7970
7970,8795,16439,321174.077,0.0,7971
7971,8762,14040,321255.66,0.0,7972
7972,3591,13309,321260.203,0.0,7973
7973,6788,15463,321280.64,0.0,7974
7974,4294,11987,321289.967,0.0,7975
7975,1940,17159,321309.403,0.0,7976
7976,5774,17551,321323.45,0.0,7977
7977,6341,11227,321357.087,0.0,7978
7978,1839,13287,321357.73,0.0,7979
7979,5557,16087,321379.067,0.0,7980
7980,5779,16000,321405.173,0.0,7981
7981,474,13775,321420.463,0.0,7982
7982,6567,13657,321420.697,0.0,7983
7983,1839,13983,321460.207,0.0,7984
7984,6473,14331,321483.263,0.0,7985
7985,4635,12316,321527.803,0.0,7986
7986,1839,10897,321539.52,0.0,7987
7987,5320,14833,321571.37,0.0,7988
7988,7629,11914,321698.377,0.0,7989
7989,8167,12313,321708.73,0.0,7990
7990,5774,15430,321713.723,0.0,7991
7991,2500,10887,321728.43,0.0,7992
7992,9775,14222,321771.377,0.0,7993
7993,1213,12046,321776.04,0.0,7994
7994,9775,16212,321799.697,0.0,7995
7995,9775,16215,321806.983,0.0,7996
7996,2719,12956,321855.93,0.0,7997
7997,8202,16029,321866.823,0.0,7998
7998,1839,17615,321890.323,0.0,7999
7999,4682,13684,321891.573,0.0,8000
8000,8744,17783,321926.743,0.0,8001
8001,615,14163,321982.893,0.0,8002
8002,6246,12036,321991.217,0.0,8003
8003,4682,10496,322007.063,0.0,8004
8004,9371,11094,322036.013,0.0,8005
8005,8202,16255,322066.267,0.0,8006
8006,7354,13896,322123.753,0.0,8007
8007,6567,13262,322144.123,0.0,8008
8008,8536,11186,322271.747,0.0,8009
8009,1648,12014,322272.49,0.0,8010
8010,3195,15815,322273.917,0.0,8011
8011,3901,15673,322285.713,0.0,8012
8012,3901,11994,322367.743,0.0,8013
8013,5475,16745,322390.0,0.0,8014
8014,2500,10886,322458.903,0.0,8015
8015,2719,11565,322461.073,0.0,8016
8016,8200,17556,322471.86,0.0,8017
8017,2673,11310,322511.177,0.0,8018
8018,3500,10560,322605.74,0.0,8019
8019,3265,17031,322630.553,0.0,8020
8020,4670,13309,322705.253,0.0,8021
8021,3265,16243,322729.823,0.0,8022
8022,943,17937,322746.263,0.0,8023
8023,2696,12815,322755.22,0.0,8024
8024,9334,11586,322760.537,0.0,8025
8025,2966,12005,322761.613,0.0,8026
8026,2719,16425,322790.567,0.0,8027
8027,9371,11117,322856.747,0.0,8028
8028,2719,12607,322864.267,0.0,8029
8029,9371,16493,322866.127,0.0,8030
8030,8512,11760,322869.833,0.0,8031
8031,1164,13689,322898.36,0.0,8032
8032,3533,12847,322923.907,0.0,8033
8033,7325,14139,323002.763,0.0,8034
8034,7935,13534,323074.063,0.0,8035
8035,7988,16872,323097.483,0.0,8036
8036,9522,16313,323152.01,0.0,8037
8037,4577,13263,323153.833,0.0,8038
8038,38,14051,323157.06,0.0,8039
8039,761,14331,323223.16,0.0,8040
8040,5574,10632,323255.31,0.0,8041
8041,943,10915,323261.183,0.0,8042
8042,4577,10610,323309.81,0.0,8043
8043,5054,17860,323309.91,0.0,8044
8044,943,10183,323317.847,0.0,8045
8045,943,11216,323327.163,0.0,8046
8046,2696,13923,323357.747,0.0,8047
8047,8169,11402,323374.49,0.0,8048
8048,9371,11108,323423.173,0.0,8049
8049,9371,11112,323425.143,0.0,8050
8050,7494,16074,323490.213,0.0,8051
8051,7990,10435,323490.74,0.0,8052
8052,8572,10090,323492.383,0.0,8053
8053,7494,15376,323525.447,0.0,8054
8054,8169,17578,323536.527,0.0,8055
8055,7494,14855,323550.907,0.0,8056
8056,2480,17307,323586.373,0.0,8057
8057,4577,14818,323608.953,0.0,8058
8058,7494,13577,323617.233,0.0,8059
8059,1763,17091,323620.1,0.0,8060
8060,8169,15869,323670.637,0.0,8061
8061,5054,16882,323686.263,0.0,8062
8062,4573,14043,323777.77,0.0,8063
8063,4573,14047,323892.527,0.0,8064
8064,4782,11894,323974.933,0.0,8065
8065,8345,17346,323977.183,0.0,8066
8066,6996,10887,323989.08,0.0,8067
8067,2811,14824,324019.277,0.0,8068
8068,1637,16289,324043.803,0.0,8069
8069,3683,13277,324086.677,0.0,8070
8070,163,15674,324099.24,0.0,8071
8071,8345,13441,324143.817,0.0,8072
8072,163,12036,324158.353,0.0,8073
8073,8169,11918,324186.803,0.0,8074
8074,9371,11107,324194.283,0.0,8075
8075,9371,11099,324201.88,0.0,8076
8076,9371,11118,324204.07,0.0,8077
8077,5861,13235,324242.843,0.0,8078
8078,4588,14517,324261.57,0.0,8079
8079,943,11804,324288.77,0.0,8080
8080,9537,14379,324512.223,0.0,8081
8081,2287,16250,324515.82,0.0,8082
8082,9831,13309,324523.393,0.0,8083
8083,7003,14747,324577.097,0.0,8084
8084,4282,11092,324631.817,0.0,8085
8085,152,11931,324676.23,0.0,8086
8086,8512,11100,324718.26,0.0,8087
8087,4965,15423,324745.823,0.0,8088
8088,6022,17091,324766.723,0.0,8089
8089,854,11993,324789.7,0.0,8090
8090,8725,15461,324814.207,0.0,8091
8091,8946,11810,324836.527,0.0,8092
8092,4564,15393,324837.973,0.0,8093
8093,2363,12014,324856.33,0.0,8094
8094,2246,12815,324970.32,0.0,8095
8095,7271,14163,324999.6,0.0,8096
8096,7854,11207,325011.2,0.0,8097
8097,5861,17091,325048.757,0.0,8098
8098,5779,16385,325059.617,0.0,8099
8099,7854,14402,325177.533,0.0,8100
8100,5779,16382,325189.29,0.0,8101
8101,9253,10560,325198.69,0.0,8102
8102,2053,16390,325248.62,0.0,8103
8103,399,11092,325309.42,0.0,8104
8104,4447,15393,325321.337,0.0,8105
8105,8214,16289,325333.547,0.0,8106
8106,738,15018,325487.733,0.0,8107
8107,9522,11628,325592.08,0.0,8108
8108,9831,13088,325593.173,0.0,8109
8109,3868,15673,325649.547,0.0,8110
8110,6905,12256,325714.1,0.0,8111
8111,7984,17051,325714.81,0.0,8112
8112,6905,14734,325718.257,0.0,8113
8113,7984,17202,325777.547,0.0,8114
8114,6977,17186,325790.967,0.0,8115
8115,6977,14056,325818.933,0.0,8116
8116,6977,17468,325870.52,0.0,8117
8117,4465,14668,325874.79,0.0,8118
8118,6977,14257,325884.377,0.0,8119
8119,3166,10225,325890.27,0.0,8120
8120,5861,10755,325894.783,0.0,8121
8121,6854,15956,325895.167,0.0,8122
8122,3141,15393,325912.84,0.0,8123
8123,9839,13689,325924.393,0.0,8124
8124,6758,16276,325934.233,0.0,8125
8125,860,13269,325955.05,0.0,8126
8126,5581,13917,325958.417,0.0,8127
8127,6988,16249,325998.45,0.0,8128
8128,6992,15086,326011.817,0.0,8129
8129,3867,11894,326051.223,0.0,8130
8130,9522,14917,326063.747,0.0,8131
8131,4965,11148,326124.73,0.0,8132
8132,7990,14458,326168.473,0.0,8133
8133,2185,12532,326277.597,0.0,8134
8134,2053,11245,326282.047,0.0,8135
8135,8484,14280,326283.863,0.0,8136
8136,4965,15393,326309.08,0.0,8137
8137,9634,12319,326386.447,0.0,8138
8138,8178,17083,326407.753,0.0,8139
8139,1797,12678,326412.283,0.0,8140
8140,235,13923,326417.163,0.0,8141
8141,9666,14535,326420.437,0.0,8142
8142,7990,10435,326428.517,0.0,8143
8143,4965,16544,326463.28,0.0,8144
8144,5096,16182,326514.43,0.0,8145
8145,9666,14522,326593.323,0.0,8146
8146,7984,17329,326605.347,0.0,8147
8147,2246,14834,326636.38,0.0,8148
8148,5634,17291,326638.027,0.0,8149
8149,4965,13906,326641.297,0.0,8150
8150,8725,17338,326655.047,0.0,8151
8151,2246,11414,326681.18,0.0,8152
8152,7984,14127,326689.21,0.0,8153
8153,4965,10694,326689.337,0.0,8154
8154,7051,14751,326703.86,0.0,8155
8155,8263,15815,326768.753,0.0,8156
8156,2877,11358,326831.783,0.0,8157
8157,8721,13290,326929.103,0.0,8158
8158,9764,10560,326937.157,0.0,8159
8159,7325,15638,326948.667,0.0,8160
8160,4965,14833,326950.463,0.0,8161
8161,4965,15869,326960.64,0.0,8162
8162,3104,12014,326966.737,0.0,8163
8163,8634,10560,327023.98,0.0,8164
8164,3016,14603,327032.37,0.0,8165
8165,6988,16249,327092.407,0.0,8166
8166,2391,12014,327145.433,0.0,8167
8167,4965,17507,327157.293,0.0,8168
8168,2815,11531,327213.67,0.0,8169
8169,8437,11607,327279.363,0.0,8170
8170,4965,14517,327300.783,0.0,8171
8171,2474,12014,327302.703,0.0,8172
8172,2474,15674,327336.313,0.0,8173
8173,8725,16655,327353.047,0.0,8174
8174,2129,11665,327353.46,0.0,8175
8175,4965,11509,327371.127,0.0,8176
8176,235,15574,327394.287,0.0,8177
8177,8296,14531,327395.053,0.0,8178
8178,2053,13074,327406.943,0.0,8179
8179,3923,11358,327408.303,0.0,8180
8180,1452,10560,327414.04,0.0,8181
8181,2053,16289,327457.8,0.0,8182
8182,7984,11742,327510.53,0.0,8183
8183,8345,13146,327530.317,0.0,8184
8184,990,11072,327555.117,0.0,8185
8185,6988,16243,327555.447,0.0,8186
8186,9055,10505,327564.39,0.0,8187
8187,7152,17083,327573.063,0.0,8188
8188,5477,11053,327633.717,0.0,8189
8189,5210,16540,327644.087,0.0,8190
8190,8296,14522,327676.33,0.0,8191
8191,5554,17905,327743.55,0.0,8192
8192,2685,10600,327772.63,0.0,8193
8193,7984,12350,327775.677,0.0,8194
8194,7290,10560,327777.367,0.0,8195
8195,5779,11750,327811.45,0.0,8196
8196,3867,15360,327818.38,0.0,8197
8197,2570,13173,327863.113,0.0,8198
8198,9425,13906,327893.663,0.0,8199
8199,5477,12626,327911.023,0.0,8200
8200,5477,12678,327922.443,0.0,8201
8201,8263,14493,327940.803,0.0,8202
8202,5477,10862,327962.173,0.0,8203
8203,4465,17939,327964.107,0.0,8204
8204,3104,12014,327964.11,0.0,8205
8205,4965,14534,327995.713,0.0,8206
8206,689,14300,328017.91,0.0,8207
8207,3497,11404,328032.593,0.0,8208
8208,4965,15328,328037.4,0.0,8209
8209,5477,14274,328057.173,0.0,8210
8210,5554,10502,328061.78,0.0,8211
8211,8263,15674,328123.737,0.0,8212
8212,8419,14126,328211.987,0.0,8213
8213,7121,10887,328228.77,0.0,8214
8214,2685,13792,328253.71,0.0,8215
8215,8419,10496,328258.61,0.0,8216
8216,2570,13536,328277.967,0.0,8217
8217,200,10560,328301.103,0.0,8218
8218,8263,12477,328337.297,0.0,8219
8219,200,16544,328342.027,0.0,8220
8220,5118,11052,328402.243,0.0,8221
8221,617,11768,328412.85,0.0,8222
8222,8263,14470,328421.197,0.0,8223
8223,696,16694,328439.687,0.0,8224
8224,696,13609,328442.767,0.0,8225
8225,8208,14527,328454.09,0.0,8226
8226,696,17166,328458.217,0.0,8227
8227,7149,15641,328535.683,0.0,8228
8228,8208,14516,328564.52,0.0,8229
8229,3213,14030,328565.197,0.0,8230
8230,4497,11001,328570.803,0.0,8231
8231,3213,14026,328632.637,0.0,8232
8232,8437,12446,328641.123,0.0,8233
8233,5486,13689,328657.923,0.0,8234
8234,5477,12849,328676.41,0.0,8235
8235,4920,13794,328704.25,0.0,8236
8236,4781,11201,328740.027,0.0,8237
8237,734,15916,328755.26,0.0,8238
8238,8208,14526,328827.953,0.0,8239
8239,5476,17767,328917.447,0.0,8240
8240,1262,10102,328957.967,0.0,8241
8241,4781,12999,328978.537,0.0,8242
8242,1848,15674,329020.21,0.0,8243
8243,2685,12653,329043.667,0.0,8244
8244,8725,13577,329050.693,0.0,8245
8245,734,14141,329083.003,0.0,8246
8246,8437,12470,329085.753,0.0,8247
8247,8990,13906,329154.567,0.0,8248
8248,1863,17225,329263.893,0.0,8249
8249,3185,14646,329267.973,0.0,8250
8250,8437,12272,329273.077,0.0,8251
8251,6266,13917,329289.43,0.0,8252
8252,6266,15869,329290.557,0.0,8253
8253,9764,15674,329294.817,0.0,8254
8254,734,10270,329309.373,0.0,8255
8255,8725,10271,329358.863,0.0,8256
8256,9255,12080,329367.363,0.0,8257
8257,8110,17595,329395.19,0.0,8258
8258,860,14870,329429.317,0.0,8259
8259,9764,15673,329434.927,0.0,8260
8260,6012,13906,329456.007,0.0,8261
8261,8990,14824,329500.673,0.0,8262
8262,3016,14687,329516.823,0.0,8263
8263,9221,12670,329526.67,0.0,8264
8264,5392,13687,329549.717,0.0,8265
8265,8437,11607,329553.483,0.0,8266
8266,2491,14885,329659.573,0.0,8267
8267,6570,17836,329685.33,0.0,8268
8268,3185,11653,329710.65,0.0,8269
8269,8654,14549,329714.093,0.0,8270
8270,7474,14712,329733.83,0.0,8271
8271,8654,14549,329771.543,0.0,8272
8272,8725,14022,329779.313,0.0,8273
8273,2570,15393,329837.813,0.0,8274
8274,8582,13689,329917.683,0.0,8275
8275,2491,14834,329918.86,0.0,8276
8276,4740,14370,329964.037,0.0,8277
8277,4740,14176,329984.61,0.0,8278
8278,4758,14006,329987.58,0.0,8279
8279,8725,12489,329992.657,0.0,8280
8280,9634,13229,329996.91,0.0,8281
8281,5525,16737,330140.557,0.0,8282
8282,7334,11594,330282.037,0.0,8283
8283,6180,16034,330294.037,0.0,8284
8284,5852,11762,330392.843,0.0,8285
8285,180,10505,330464.413,0.0,8286
8286,180,10530,330489.287,0.0,8287
8287,6180,16031,330491.36,0.0,8288
8288,9194,14869,330496.29,0.0,8289
8289,6778,14734,330499.723,0.0,8290
